ID;Expressions;Pandas_Expressions;ID_DIR;Qtd_Words
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('disability',case=False,na=False)))];1.2.1;2
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('disability',case=False,na=False)))];1.2.1;2
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('disability',case=False,na=False)))];1.2.1;2
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('disability',case=False,na=False)))];1.2.1;2
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('video-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('disability',case=False,na=False)))];1.2.1;2
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('video-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.1;2
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('video-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('hearing impairment',case=False,na=False)))];1.2.1;2
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('movie-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('disability',case=False,na=False)))];1.2.1;2
9;(media-only) & (disability);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('streaming-only',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('disability',case=False,na=False)))];1.2.1;2
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('disability',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('poor vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('inadequate vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('audio',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('dialog',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('conversation',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('sound',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visually impaired',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('vision loss',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eyestrain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('voice',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('eye strain',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('pre-recorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('visual impairment',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('blind',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('low vision',case=False,na=False)))];1.2.2;3
10;(audio) & (prerecorded) & (caption);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('speech',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('prerecorded',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('impaired sight',case=False,na=False)))];1.2.2;3
